1994.83,29.051
1994.92,29.0563
1995,29.0633
1995.08,29.0684
1995.17,29.0715
1995.25,29.0713
1995.33,29.0699
1995.42,29.0673
1995.5,29.0686
1995.58,29.067
1995.67,29.0663
1995.75,29.0705
1995.83,29.0767
1995.92,29.0835
1996,29.0929
1996.08,29.1015
1996.17,29.1126
1996.25,29.1253
1996.33,29.137
1996.42,29.1478
1996.5,29.1576
1996.58,29.1658
1996.67,29.1764
1996.75,29.1866
1996.83,29.196
1996.92,29.2057
1997,29.2135
1997.08,29.2246
1997.17,29.2374
1997.25,29.254
1997.33,29.2688
1997.42,29.2897
1997.5,29.31
1997.58,29.3298
1997.67,29.3482
1997.75,29.3664
1997.83,29.3849
1997.92,29.4
1998,29.4116
1998.08,29.4216
1998.17,29.4269
1998.25,29.4305
1998.33,29.4306
1998.42,29.4271
1998.5,29.4188
1998.58,29.4124
1998.67,29.4063
1998.75,29.4007
1998.83,29.391
1998.92,29.38
1999,29.3661
1999.08,29.3547
1999.17,29.3456
1999.25,29.3322
1999.33,29.3189
1999.42,29.3088
1999.5,29.2995
1999.58,29.2924
1999.67,29.2861
1999.75,29.2784
1999.83,29.269
1999.92,29.2561
2000,29.2387
2000.08,29.2193
2000.17,29.1954
2000.25,29.1718
2000.33,29.1554
2000.42,29.1421
2000.5,29.1315
2000.58,29.1249
2000.67,29.1182
2000.75,29.1132
2000.83,29.1095
2000.92,29.1075
2001,29.1065
2001.08,29.1033
2001.17,29.0989
2001.25,29.0908
2001.33,29.0871
2001.42,29.0811
2001.5,29.077
2001.58,29.0735
2001.67,29.0711
2001.75,29.0696
2001.83,29.0677
2001.92,29.0682
2002,29.0715
2002.08,29.0771
2002.17,29.0858
2002.25,29.0947
2002.33,29.1087
2002.42,29.124
2002.5,29.1409
2002.58,29.1545
2002.67,29.1674
2002.75,29.1753
2002.83,29.1887
2002.92,29.2031
2003,29.22
2003.08,29.2361
2003.17,29.2531
2003.25,29.2774
2003.33,29.3057
2003.42,29.3345
2003.5,29.363
2003.58,29.3901
2003.67,29.4145
2003.75,29.4396
2003.83,29.4674
2003.92,29.4965
2004,29.5284
2004.08,29.5628
2004.17,29.6007
2004.25,29.6369
2004.33,29.6665
2004.42,29.6893
2004.5,29.7074
2004.58,29.7212
2004.67,29.7349
2004.75,29.7462
2004.83,29.7572
2004.92,29.7699
2005,29.7805
2005.08,29.7876
2005.17,29.7972
2005.25,29.808
2005.33,29.8182
2005.42,29.829
2005.5,29.8347
2005.58,29.8399
2005.67,29.8443
2005.75,29.8479
2005.83,29.8542
2005.92,29.8578
2006,29.8599
2006.08,29.8626
2006.17,29.8645
2006.25,29.8665
2006.33,29.867
2006.42,29.8705
2006.5,29.8728
2006.58,29.8758
2006.67,29.875
2006.75,29.8778
2006.83,29.8802
2006.92,29.8793
2007,29.8765
2007.08,29.8725
2007.17,29.8685
2007.25,29.8648
2007.33,29.8569
2007.42,29.8449
2007.5,29.8332
2007.58,29.8234
2007.67,29.8201
2007.75,29.8164
2007.83,29.811
2007.92,29.8068
2008,29.8023
2008.08,29.793
2008.17,29.7806
2008.25,29.7647
2008.33,29.7488
2008.42,29.7347
2008.5,29.7223
2008.58,29.709
2008.67,29.6914
2008.75,29.6688
2008.83,29.6397
2008.92,29.6047
2009,29.5703
2009.08,29.5409
2009.17,29.5084
2009.25,29.4723
2009.33,29.434
2009.42,29.3923
2009.5,29.3554
2009.58,29.3195
2009.67,29.287
2009.75,29.2538
2009.83,29.2199
2009.92,29.1887
2010,29.1603
2010.08,29.1311
2010.17,29.1039
2010.25,29.0743
2010.33,29.0451
2010.42,29.0161
2010.5,28.9883
2010.58,28.9595
2010.67,28.9374
2010.75,28.9164
2010.83,28.8965
2010.92,28.8824
2011,28.8721
2011.08,28.8662
2011.17,28.8604
2011.25,28.8546
2011.33,28.8508
2011.42,28.8504
2011.5,28.8486
2011.58,28.8472
2011.67,28.8443
2011.75,28.8451
2011.83,28.8477
2011.92,28.8498
2012,28.8518
2012.08,28.8545
2012.17,28.8566
2012.25,28.8632
2012.33,28.8697
2012.42,28.8787
2012.5,28.8881
2012.58,28.9002
2012.67,28.9129
2012.75,28.9325
2012.83,28.9594
2012.92,28.9911
2013,29.0244
2013.08,29.0512
2013.17,29.0807
2013.25,29.1146
2013.33,29.1458
2013.42,29.1776
2013.5,29.2094
2013.58,29.2388
2013.67,29.2643
2013.75,29.2868
2013.83,29.3123
2013.92,29.3407
2014,29.3659
2014.08,29.387
2014.17,29.4087
2014.25,29.4348
2014.33,29.4638
2014.42,29.4935
2014.5,29.5226
2014.58,29.552
2014.67,29.5775
2014.75,29.597
2014.83,29.6124
2014.92,29.6258
2015,29.6348
2015.08,29.6389
2015.17,29.6438
2015.25,29.6504
2015.33,29.6547
2015.42,29.6601
2015.5,29.6668
2015.58,29.6763
2015.67,29.6839
2015.75,29.6874
2015.83,29.6908
2015.92,29.6925
2016,29.6958
2016.08,29.7019
2016.17,29.7129
2016.25,29.7219
2016.33,29.735
2016.42,29.7453
2016.5,29.7565
2016.58,29.7696
2016.67,29.785
2016.75,29.7974
2016.83,29.8089
2016.92,29.8174
2017,29.8276
2018,29.5684
2019,29.59
2020,29.6116
2021,29.6333
2022,29.6549
2023,29.6765
2024,29.6982
2025,29.7198
2026,29.7414
2027,29.7631
2028,29.7847
2029,29.8063
2030,29.828
2031,29.8496
2032,29.8712
2033,29.8929
2034,29.9145
2035,29.9361
2036,29.9578
2037,29.9794
2038,30.001
2039,30.0227
2040,30.0443
2041,30.0659
2042,30.0876
2043,30.1092
2044,30.1308
2045,30.1525
2046,30.1741
2047,30.1957
2048,30.2174
2049,30.239
